A1,A6,A15,A18,A25,A27,A28,A36,A47,A49,A53,A54,A62,A65,A71,A73,A76,A77,A79,A84,A88,A95,label
2.6598654,0.067158334,0.21671529,0.1803423,2.5704114,1.1518533,0.96296495,0.16772166,0.40731207,2.6700246,0.48396254,0.07860577,2.391386,0.55748117,0.44478694,2.6848886,1.0420927,0.5488336,2.6642094,0.2454569,1.0037036,0.71128565,MDD
2.550215,0.21631585,0.6350547,0.2727022,2.5886192,1.1079242,0.9794084,0.24159765,0.5902471,2.6108952,0.5192441,0.14496143,2.8447695,0.5855394,0.5509741,2.6484528,1.0380603,0.6743443,2.5965786,0.3328038,1.0237966,0.48702046,MDD
2.573872,0.12622729,0.17511588,0.27716064,2.6031332,1.3896823,0.99187165,0.21563517,0.5851852,2.597405,0.4842083,0.17009133,2.8334422,0.5826252,0.470923,2.5171008,1.051107,0.6474757,2.5276752,0.36429918,0.9867143,0.59475046,MDD
2.5609756,0.13674456,0.11608243,0.16844864,2.6346366,0.77326787,0.9677615,0.24285741,0.4878306,2.6091537,0.62987405,0.13259676,3.0120955,0.62746596,0.5735675,2.602772,0.99819565,0.64482313,2.6105762,0.2596564,0.9691593,0.5497958,MDD
2.6507893,0.087675296,0.3179506,0.17761569,2.6664913,0.29685634,0.9558244,0.16743359,0.39097813,2.6679323,0.48080078,0.16417234,2.1637366,0.5642953,0.3973202,2.6449437,0.9539902,0.57312113,2.6629324,0.23729412,0.98639494,0.53890616,MDD
2.6432338,0.1386783,0.343049,0.1887748,2.681548,0.4888269,1.0370601,0.1707649,0.48165473,2.6893084,0.54724574,0.11779234,2.262215,0.5238086,0.44255373,2.6933665,0.9743421,0.48518538,2.6696975,0.23611076,1.0308499,0.70098084,MDD
2.6126862,0.12725516,1.124394,0.39417762,2.5888326,1.1257085,1.0134335,0.22282462,0.71613824,2.6796198,0.583761,0.23417073,2.9195461,0.47605017,0.4817871,2.646418,1.042035,0.70535076,2.6555078,0.43241942,1.0371358,0.50913584,MDD
2.6760468,0.099622615,-0.014092785,0.21643138,2.6464143,0.7419046,0.9747683,0.18084304,0.3946753,2.6676822,0.4955622,0.08094799,1.996681,0.5468118,0.484248,2.6783414,0.99248934,0.6435115,2.6459186,0.36110395,1.0215695,0.53466266,MDD
2.676818,0.18247427,0.119486764,0.3235949,2.608072,1.2040722,0.97701436,0.22171259,0.32431018,2.6658244,0.43240172,0.17142281,3.6167412,0.6535117,0.5944895,2.6693254,1.0225228,0.5656089,2.5671751,0.3699236,1.0431237,0.5267653,MDD
2.6855261,0.25302827,0.14951533,0.30380338,2.665366,1.3703195,0.9950749,0.24884838,0.5626472,2.614085,0.6999417,0.22268249,3.0653746,0.5034461,0.64330256,2.5687587,1.0098062,0.42787623,2.3074977,0.410651,1.0342654,0.6367734,MDD
2.6868982,0.0817538,0.02095306,0.15117234,2.6438088,0.18404394,0.9794904,0.11868746,0.34259894,2.6816738,0.46199498,0.09284063,1.25789,0.52071553,0.39550543,2.6859722,1.0032924,0.6159923,2.6417694,0.3543084,1.0120643,0.5745295,MDD
2.6645772,0.12537752,-0.06223709,0.2684164,2.6422737,0.4394309,1.0204694,0.17157975,0.56354654,2.638388,0.59440124,0.16550744,3.0466948,0.60114086,0.5550552,2.6710656,0.99271154,0.6972279,2.6772127,0.36779416,1.0149517,0.6041808,MDD
2.6851206,0.20477377,0.29721916,0.3171886,2.5707903,1.1708279,0.9578601,0.21284987,0.5975407,2.6803384,0.51324594,0.1112905,2.7989345,0.5363728,0.50246906,2.6933026,1.022391,0.45870265,2.6372075,0.24241309,0.9750715,0.53342336,MDD
2.6576066,0.15296152,0.09680879,0.2833123,2.4909587,1.1522142,0.9752986,0.20234449,0.5006406,2.6341565,0.58312017,0.11891725,2.59072,0.54498494,0.59490544,2.6864114,1.0222197,0.6587623,2.6602554,0.33929145,1.0208944,0.6840825,MDD
2.6594858,0.11028054,0.6914537,0.30657044,2.5913997,1.4577305,1.0168216,0.16685523,0.4746214,2.6801848,0.5948317,0.16171317,2.2581234,0.4789311,0.5132247,2.6873112,1.0339967,0.67430425,2.6510837,0.28196433,0.9823858,0.6880665,MDD
2.6232066,0.12869352,0.18265045,0.22439423,2.613387,0.84923476,0.97072154,0.16696905,0.5492645,2.6652484,0.5392937,0.101881385,2.6956055,0.5797257,0.49432307,2.6435764,0.98221296,0.51574564,2.5681791,0.32167944,1.0182482,0.5890819,MDD
2.6759334,0.22357675,-0.26324728,0.20348221,2.626032,0.06664683,0.9785541,0.15735972,0.5732745,2.648449,0.58038944,0.117376655,2.7535908,0.4391595,0.54963547,2.6506348,1.0032394,0.69673604,2.647998,0.21062164,0.9753897,0.5985507,MDD
2.6167195,0.08385698,-0.6696628,0.15318368,2.6672556,0.45775855,1.0327746,0.16696282,0.45346388,2.662951,0.5826883,0.095281936,2.9058316,0.538062,0.58776075,2.6618457,1.0212475,0.5818601,2.6092746,0.19336915,0.96222055,0.58237344,MDD
2.615687,0.15557873,0.9736685,0.30197018,2.6026225,1.1713076,0.9872925,0.31073517,0.74571127,2.650713,0.5007618,0.13305892,3.0997255,0.50313205,0.55631113,2.653569,1.0185723,0.5305907,2.5506678,0.22149044,0.9768452,0.58485526,MDD
2.6375542,0.13022804,0.18295178,0.20069943,2.5373087,1.6807917,0.9904695,0.25806785,0.7034427,2.61267,0.5882082,0.21557033,3.1791682,0.534672,0.5066286,2.5697086,0.98826927,0.5221875,2.562397,0.25042194,0.9765454,0.54472923,MDD
2.688332,0.20433792,0.13515401,0.23226614,2.6679673,1.2660519,1.0272753,0.1486911,0.6565207,2.677196,0.7054999,0.2538,3.0093071,0.5655801,0.5336325,2.670598,1.0238454,0.44763657,2.518627,0.23436084,0.99952894,0.646459,MDD
2.6585581,0.2120235,1.1493576,0.2521819,2.5554593,1.354951,0.97542965,0.1547171,0.51382595,2.6531613,0.4993471,0.18611899,2.9902873,0.4628268,0.4910437,2.6071124,1.0332516,0.5969592,2.6108792,0.1961847,0.97147644,0.565527,MDD
2.5797613,0.14958774,0.36406037,0.2544268,2.5320868,1.1316448,0.99252015,0.15928143,0.61131287,2.6047196,0.5298822,0.15351261,2.8064134,0.57544243,0.5527569,2.6306736,1.0328915,0.4047335,2.553316,0.28995913,0.95203143,0.7262246,MDD
2.6676173,0.11255371,0.16639073,0.17568924,2.6271567,0.6761731,0.93669695,0.20030676,0.57829964,2.5716922,0.6111637,0.25004363,3.1464863,0.49621552,0.58506966,2.657331,0.9732303,0.55057615,2.5965772,0.14034225,0.91244847,0.51662666,MDD
2.6544127,0.18862447,1.5602139,0.19998671,2.5635667,0.9491636,0.94891804,0.2164541,0.49207336,2.6185908,0.48726732,0.18610299,3.479247,0.698631,0.5937037,2.5604982,0.9839359,0.6785472,2.5753803,0.22293904,1.0106151,0.5779075,MDD
2.672588,0.11385491,0.225221,0.26148662,2.5704536,1.1894877,1.0352204,0.21410571,0.45453444,2.6813934,0.5588862,0.09417807,2.8159192,0.5515254,0.44338933,2.6871436,0.99656516,0.59624314,2.6473293,0.2356724,0.9869019,0.5392399,MDD
2.6533835,0.14475453,0.004993057,0.3039499,2.5433903,1.2905612,1.0073522,0.22757064,0.612576,2.6944585,0.5367528,0.15217982,3.1057875,0.5021223,0.66261226,2.6982973,1.0239912,0.6999849,2.6706104,0.29665434,1.0282887,0.56973493,MDD
2.6671557,0.13031836,0.12055414,0.20956942,2.5767572,1.5050701,0.9648558,0.15390809,0.50023985,2.6632998,0.47964036,0.11931134,2.9337459,0.54177815,0.49912015,2.6546245,0.9987218,0.5712706,2.551388,0.21263863,0.984142,0.4950928,MDD
2.6852994,0.21800332,0.14597127,0.2757062,2.5442157,1.2922436,1.0293301,0.26776034,0.6327708,2.692024,0.68025523,0.19837509,3.3509667,0.6144338,0.56830347,2.6691484,0.9969596,0.7030583,2.6246285,0.2767953,0.9624447,0.48173824,MDD
2.6614552,0.16168611,0.12936085,0.26926425,2.553007,1.1021007,0.96458733,0.19252558,0.40211105,2.6593735,0.57331073,0.14736539,2.4530077,0.54644984,0.45476115,2.6697807,1.0010023,0.69710547,2.6593287,0.21259616,0.92962605,0.5551713,MDD
2.6201882,0.19786616,1.6197413,0.36068034,2.5324826,1.1069485,1.00385,0.21540532,0.50972885,2.6130097,0.5658935,0.21591267,3.0715458,0.5908859,0.46910584,2.5444236,0.9900519,0.5297132,2.6112666,0.34377,1.0140193,0.5253324,MDD
2.64571,0.19756596,0.76844585,0.2548151,2.567369,0.8440781,0.9774628,0.21617092,0.55063486,2.617114,0.4977857,0.17537127,3.0450716,0.49385476,0.57411695,2.612501,0.99843687,0.64110553,2.5701447,0.3422811,1.0004517,0.58120376,MDD
2.649684,0.12933618,0.048793823,0.16837068,2.6681397,0.87302226,1.0198472,0.19856922,0.5073043,2.6661093,0.54128045,0.15061308,3.1040065,0.20188692,0.51222193,2.6650455,1.0187573,0.50141454,2.6702216,0.203787,0.99717635,0.50350446,MDD
2.6645558,0.10745841,0.24136955,0.18354711,2.5446603,1.0414262,0.93066,0.13577121,0.54194576,2.6789982,0.6058224,0.13855863,3.0530603,0.4682884,0.59675217,2.6897862,0.96684813,0.38430953,2.6451485,0.17302658,0.9431457,0.6603322,MDD
2.674771,0.1439214,0.07829692,0.20378537,2.6247046,0.87229973,0.92655265,0.17569385,0.44714177,2.668212,0.5514584,0.111967094,2.7149572,0.36040378,0.4717101,2.6717277,0.99730223,0.6388925,2.6295955,0.30336642,0.93794173,0.6356104,MDD
2.603704,0.13650467,0.9045869,0.20586033,2.5806048,1.248482,0.98432344,0.25475302,0.60578805,2.6001203,0.5444639,0.24416356,3.299481,0.4647584,0.5021251,2.5879307,0.9986273,0.6278648,2.5223558,0.27318454,0.95306104,0.39800927,MDD
2.539551,0.11819771,0.49368635,0.23680638,2.6208816,1.1073693,0.9304104,0.17961636,0.49626863,2.6822987,0.4111066,0.2650288,2.9636695,0.451925,0.43097022,2.666965,0.9395352,0.5457664,2.6158123,0.3061482,0.95420736,0.6142032,MDD
2.696635,0.12273254,0.53238875,0.25875232,2.6912827,0.17440869,0.9470737,0.27228644,0.44158152,2.684726,0.44218594,0.22500433,3.4324849,0.51451015,0.6029334,2.6947021,0.9972585,0.086046875,2.6978936,0.13399452,1.0095353,0.47170013,MDD
2.6306174,0.39364326,1.194194,0.30895337,2.6082978,1.2207744,0.9538336,0.34013343,0.64895576,2.5965343,0.44860646,0.25490704,3.5372758,0.6548669,0.5659417,2.6321535,0.9439091,0.6651766,2.6777182,0.31905353,0.9855979,0.6307571,MDD
2.6014063,0.24057242,0.7608136,0.16123162,2.5740232,1.3454931,0.9779899,0.3156251,0.59974986,2.582392,0.47193778,0.2741397,3.434725,0.51205486,0.6092805,2.603119,0.97044903,0.7223376,2.563287,0.24045622,1.0047085,0.58966815,MDD
2.642147,0.26615888,1.0565916,0.291284,2.6189353,0.6331183,0.989717,0.28688297,0.49494362,2.4982781,0.4674998,0.3955939,3.4586158,0.62547624,0.6285761,2.3349628,1.0154771,0.6135263,2.6296594,0.31778687,1.0172678,0.6248264,MDD
2.6498375,0.2915558,0.3992464,0.2428167,2.4962344,1.5145296,0.9649733,0.3552415,0.47637036,2.45044,0.41601995,0.21022168,3.451108,0.593193,0.5309653,2.4926968,0.96698886,0.50011784,2.5753675,0.19522952,1.0037453,0.5670265,MDD
2.6028042,0.14733669,0.7405967,0.22939263,2.6405838,0.99582046,0.9959809,0.33190683,0.57432234,2.6409585,0.31591558,0.36504757,3.4394293,0.6590629,0.725079,2.6125064,0.99950916,0.5706282,2.6117659,0.2158788,0.9930638,0.6234725,MDD
2.6293633,0.26178476,1.0669949,0.30964038,2.6123176,0.97739434,0.9749437,0.35014915,0.5808332,2.6009102,0.6698214,0.36646518,3.6827097,0.5609456,0.59808403,2.5998616,0.9840219,0.49706724,2.5322962,0.24497525,0.96848375,0.6246552,MDD
2.6119618,0.30890286,1.4651847,0.270328,2.6095428,1.0270976,0.9744782,0.26565468,0.49659765,2.3907213,0.68889946,0.42701456,3.7139132,0.53297544,0.6076497,2.6205819,0.95333314,0.5632855,2.5843117,0.2922069,0.96876425,0.48945335,MDD
2.6109862,0.2450763,1.4199102,0.28495684,2.5362225,1.0224026,0.9826626,0.37784627,0.48187727,2.5550196,0.49126244,0.28330278,3.375265,0.3881509,0.6347208,2.6008801,1.0102623,0.5954453,2.576263,0.26046714,0.98371506,0.5859109,MDD
2.6169016,0.26047525,1.6750119,0.3478596,2.5752802,1.0527152,0.9578404,0.32208523,0.57172644,2.593174,0.51385295,0.28485975,3.6496491,0.5292306,0.55528647,2.6345954,0.9713323,0.6113996,2.5940776,0.318184,0.98023754,0.5792582,MDD
2.6098375,0.39729357,0.87719357,0.26566324,2.6165442,1.0118738,0.99768525,0.37171948,0.62394834,2.5189042,0.7720546,0.31285462,3.3505263,0.54744166,0.6231965,2.5556028,0.9855232,0.66260344,2.663313,0.25655058,1.0016867,0.5027974,MDD
2.6059964,0.3371537,1.7007185,0.2897148,2.5590732,2.0714548,0.9510216,0.3300436,0.6218724,2.5272384,0.42017373,0.2755164,3.6463485,0.47646043,0.3196178,2.5795734,0.9644824,0.41788697,2.5134983,0.2838255,0.9716028,0.6871662,MDD
2.6705985,0.3599362,1.3529468,0.29590163,2.6502512,1.360942,0.9877858,0.34362182,0.5045632,2.544802,0.6410579,0.32057643,3.6969023,0.52519447,0.41322848,2.6607528,0.98769593,0.54512703,2.6430063,0.19083181,1.0039182,0.5882413,MDD
2.6218374,0.35779247,0.56777805,0.3204552,2.5964992,1.4018606,0.90356696,0.42088628,0.6739734,2.5338366,0.4364975,0.36285993,3.7243495,0.35127434,0.34353167,2.4004955,0.9901733,0.66329694,2.6141605,0.23941106,0.97160935,0.594942,MDD
2.5713973,0.2873319,1.6860584,0.36008218,2.5492854,1.1088533,0.9554528,0.35948846,0.6005074,2.6114817,0.5975013,0.22869433,3.4929726,0.40455115,0.4658447,2.5032878,0.93806505,0.66482526,2.49778,0.2870874,0.9746226,0.57024044,MDD
2.6157346,0.28979674,1.012453,0.3791187,2.5375886,1.2496377,0.9423047,0.3330889,0.5865688,2.6012642,0.40558544,0.26409602,3.5568922,0.47805148,0.42448592,2.5864277,0.97929335,0.66402626,2.584987,0.32586417,0.98083323,0.56185657,MDD
2.653349,0.16472478,1.1340995,0.31756774,2.6226149,0.7297248,0.96459156,0.3431355,0.45660442,2.585123,0.42016384,0.41494054,3.38434,0.62117064,0.61997306,2.537018,1.0088636,0.47668353,2.5746193,0.28416532,1.0128963,0.6804776,MDD
2.6464887,0.22679189,0.6236654,0.40012622,2.6537132,1.0931637,1.0043375,0.41523594,0.5348123,2.4444265,0.3709687,0.40170947,3.4017363,0.62919426,0.6585505,2.5786421,0.9927601,0.5503364,2.4982638,0.3970967,1.0304564,0.49002427,MDD
2.618282,0.24402131,1.4012209,0.31824777,2.6566076,1.0584276,0.9793811,0.3208735,0.59606177,2.5639205,0.587366,0.42515823,3.5398698,0.32853436,0.54378676,2.463669,0.989798,0.60163647,2.6689756,0.21437044,0.9929054,0.6563944,MDD
2.623706,0.16830692,0.41414654,0.41139975,2.5655103,1.1759135,0.96202046,0.40139204,0.6516048,2.5910141,0.51207006,0.32346722,3.1609783,0.5545667,0.60154474,2.594077,0.93976873,0.5794527,2.568705,0.3724695,1.0085475,0.4639336,MDD
2.630701,0.22917296,1.3953568,0.22537369,2.5317216,1.1813961,0.97942847,0.27620244,0.5071933,2.5925572,0.5025639,0.36605844,3.3714511,0.45928392,0.2973682,2.5548356,0.9320515,0.63754755,2.6366646,0.2719519,0.9839988,0.6113686,MDD
2.624862,0.22038075,0.5965137,0.33057237,2.581928,1.3277833,0.96774983,0.24220704,0.58421624,2.5815012,0.69050676,0.34391207,3.4703987,0.6217192,0.6804613,2.632163,0.9967226,0.23394893,2.542694,0.32714114,0.9908329,0.5501467,MDD
2.65973,0.26292914,0.20759617,0.3349701,2.5702484,1.0961083,0.9822091,0.40010437,0.4756642,2.5840251,0.64524806,0.3833873,3.3806152,0.57412446,0.52787,2.5903807,0.98509324,0.6418891,2.6550155,0.3081039,0.98325384,0.5470211,MDD
2.6080148,0.092157744,1.0373037,0.29930818,2.654473,1.3317773,0.9527342,0.31975093,0.54230464,2.5936372,0.36308998,0.40692303,3.5830464,0.4077735,0.44129464,2.6065817,0.9753629,0.5887157,2.6369262,0.2877839,1.020215,0.49205953,MDD
2.5979257,0.16395748,0.91408557,0.3308521,2.596386,1.0461437,0.9437795,0.28198475,0.51690793,2.4680724,0.5921023,0.34714958,2.980754,0.5810391,0.5278628,2.624752,0.9481241,0.58169967,2.6730814,0.23348995,0.97920185,0.5980901,MDD
2.6268594,0.118231654,0.608828,0.32110354,2.5989294,1.5961794,0.97885203,0.3546076,0.354518,2.508614,0.48147738,0.4516125,3.5928714,0.6696663,0.6049041,2.6137235,0.95461726,0.579358,2.6080298,0.23578131,0.9562636,0.4429224,MDD
2.6178112,0.10162158,0.45125532,0.2533908,2.524558,1.4559975,0.94747776,0.3104793,0.5407339,2.5078893,0.538499,0.3431759,3.353819,0.7096078,0.5722435,2.5650427,0.9608155,0.63034594,2.5839787,0.23115052,1.0334164,0.53534704,MDD
2.654737,0.13106494,0.96633554,0.2962798,2.6175408,1.5582267,0.921236,0.35050672,0.5245242,2.6228487,0.48444438,0.31542334,3.3781197,0.40353125,0.33053258,2.5695844,0.9360331,0.51056904,2.5700536,0.29335082,1.0009806,0.6119959,MDD
2.674262,0.20171435,0.45514742,0.20379554,2.5425422,0.8856491,0.96965647,0.34378278,0.6305956,2.6011362,0.70459473,0.33743206,3.243717,0.5815663,0.5058617,2.6234303,0.95570385,0.6153744,2.6286073,0.25177178,0.99558276,0.62654185,MDD
2.6048782,0.2891224,1.1653458,0.3205141,2.5965319,1.4344765,0.9297931,0.31244266,0.56918573,2.5697312,0.50533944,0.29722685,3.5391617,0.52382445,0.66980964,2.5744164,1.0086777,0.57504094,2.6518867,0.26591507,1.0242755,0.62464285,MDD
2.6459901,0.25106737,1.4172325,0.28509888,2.607599,1.0866162,0.97021097,0.30614835,0.4906943,2.581718,0.42312065,0.38232958,3.6503124,0.66113794,0.60638005,2.5535703,0.95490515,0.63060737,2.5833445,0.268221,0.9911447,0.5678936,MDD
2.5993633,0.2803958,1.2735428,0.2378623,2.5894272,0.9228414,0.96321774,0.39634869,0.5162656,2.5268419,0.5582763,0.34921753,3.430039,0.33450916,0.5622258,2.486503,0.9903058,0.42701903,2.6051464,0.23490812,0.9851467,0.60825217,MDD
2.6195881,0.35803285,1.1818964,0.3568928,2.5951388,1.7305173,0.9261216,0.35031262,0.597808,2.6035647,0.52698165,0.34704843,3.5495982,0.6316201,0.5760194,2.6256313,1.0024279,0.366392,2.6456213,0.2435036,1.0301234,0.39068136,MDD
2.653588,0.10409948,0.32420883,0.23211528,2.5734172,1.484124,0.9662045,0.4040943,0.5655813,2.664709,0.35551313,0.36054116,3.480895,0.40804568,0.51297987,2.6431527,0.9800018,0.50725484,2.621918,0.29689315,0.9602494,0.587745,MDD
2.6573277,0.16638687,0.6114704,0.30407962,2.526174,0.9562078,0.9439809,0.32629046,0.5435445,2.6458514,0.5526527,0.39328384,3.1513615,0.7170478,0.73244077,2.4890811,0.9892723,0.56478536,2.5873585,0.35768938,0.9920886,0.7119004,MDD
2.5522175,0.09724303,0.18620905,0.15747543,2.5697207,1.4781623,0.99146694,0.38496226,0.5900142,2.4943712,0.50930136,0.45671386,3.594307,0.7041888,0.61757153,2.6188688,0.98893327,0.5781977,2.6396666,0.16118053,0.9611728,0.6573618,MDD
2.6626046,0.1505696,0.9346314,0.39004827,2.6514335,0.9200081,0.9607832,0.2819681,0.62886375,2.5992537,0.348869,0.36365315,3.6025586,0.6143641,0.27253348,2.5706396,1.011104,0.7189193,2.6168811,0.2544423,1.0077423,0.5358482,MDD
2.630075,0.23782791,0.30845574,0.25499088,2.5907197,1.391065,1.0084592,0.32318044,0.6272847,2.619726,0.39358276,0.22926465,3.2666774,0.48156002,0.5359057,2.6188583,0.9683019,0.6934047,2.6755128,0.22435726,1.0108876,0.6207965,MDD
2.674014,0.34475273,1.7770811,0.3313981,2.5868936,1.2249655,0.9729811,0.393735,0.47591355,2.482186,0.44671988,0.34400907,3.650753,0.5460797,0.6212976,2.6675897,0.9814251,0.7312474,2.6682925,0.3187949,0.994445,0.6143069,MDD
2.632112,0.15342474,0.8143029,0.260877,2.5900383,1.1766138,0.8749265,0.22544545,0.7329908,2.6048145,0.5905089,0.30680525,2.8913589,0.5193545,0.57187855,2.5604243,0.9471454,0.6100159,2.555376,0.24268815,0.99314356,0.5536805,MDD
2.450684,0.17159997,1.6483111,0.35381237,2.6187806,1.37259,0.8896352,0.27071023,0.6554056,2.6093073,0.5590618,0.24327974,2.6700356,0.49818102,0.50065815,2.5489728,0.9643171,0.58867353,2.4910016,0.38545585,1.045525,0.60612935,MDD
2.5893416,0.17504217,1.2728786,0.40874276,2.6211362,1.0790726,0.94781256,0.31115967,0.681201,2.5002017,0.62068355,0.2883569,3.426815,0.5649994,0.52654755,2.627868,0.9869631,0.43111095,2.5169969,0.3879403,1.0041366,0.5682016,MDD
2.653697,0.23779978,1.1376929,0.2439716,2.606927,0.9918963,0.834449,0.22940919,0.5992144,2.593023,0.55101097,0.3113126,2.8618276,0.6142946,0.54807657,2.5564575,0.8911957,0.5595006,2.5935645,0.2731925,1.0060321,0.64366674,MDD
2.624969,0.1252702,0.15986975,0.2835724,2.6010005,1.3988967,0.84040636,0.30714324,0.5605045,2.6471965,0.5185158,0.3164333,2.813571,0.58741033,0.5746969,2.5903244,0.9775206,0.54128885,2.4824052,0.2952217,1.0062273,0.55338556,MDD
2.6471412,0.14791839,1.5260388,0.33722103,2.5913782,1.3079005,0.9436208,0.25225785,0.59885234,2.6157525,0.51584905,0.24009974,2.8259766,0.3972399,0.5702904,2.5927134,0.95415187,0.6151165,2.6153119,0.31222665,0.9578464,0.46248525,MDD
2.6125865,0.18646301,0.6763653,0.31635174,2.6321092,0.8301766,0.85891604,0.29384223,0.57407063,2.5764408,0.55848646,0.30797276,2.8700337,0.5119895,0.6055275,2.5489683,1.0079974,0.54069227,2.611536,0.35970938,0.98675525,0.48000464,MDD
2.6010747,0.212278,1.2964722,0.32555896,2.6012263,1.3522111,0.847287,0.2572974,0.51224214,2.622785,0.549229,0.27078164,2.9454312,0.510458,0.6060817,2.5450132,0.92760456,0.6764261,2.6091106,0.2605299,0.9614054,0.5495916,MDD
2.6193476,0.19722229,0.66806805,0.32341537,2.6223562,0.8142177,0.79127586,0.21750563,0.49690115,2.5931234,0.45547813,0.3666094,2.8620048,0.6058293,0.611784,2.6053522,0.90567064,0.41140452,2.610302,0.30104953,0.96135086,0.40264216,MDD
2.6129618,0.20666578,1.4692826,0.26838854,2.6193848,1.0428141,0.8543844,0.25825652,0.6257441,2.58869,0.58486766,0.31737828,3.2879257,0.552337,0.57426006,2.5833654,0.91440177,0.5505446,2.6289823,0.4218915,1.026347,0.55377287,MDD
2.6595001,0.24945714,1.0824867,0.35645393,2.620644,1.8044586,0.9000267,0.2858278,0.7131963,2.6109786,0.63018715,0.28797612,2.1922252,0.47381237,0.648518,2.611753,0.944252,0.5830383,2.5712705,0.36853543,0.9709515,0.7079014,MDD
2.6282368,0.25693703,0.4866667,0.31845537,2.6362133,1.1637626,0.72160816,0.20600815,0.5639316,2.6114893,0.71829295,0.20540753,2.4684076,0.54588884,0.59057164,2.5928104,0.88523775,0.6348341,2.625771,0.22125691,0.9621176,0.4751383,MDD
2.6170702,0.15407185,1.074456,0.23147456,2.6084542,0.9199739,0.80903417,0.22359645,0.5972814,2.5926003,0.7976083,0.25012246,2.630764,0.41927895,0.49506918,2.5454507,0.87554467,0.53739846,2.6107626,0.2777285,0.9376405,0.49059823,MDD
2.601835,0.25076944,1.6727703,0.25763685,2.615239,1.5012212,0.83580124,0.2507924,0.6414356,2.630579,0.61548954,0.31737372,2.4984677,0.55745584,0.5453023,2.6101413,0.822184,0.65485895,2.6277714,0.26877376,0.9953232,0.5974468,MDD
2.6529596,0.20029604,0.7998907,0.29396865,2.617991,0.38674295,0.8468253,0.25238803,0.48582757,2.5527124,0.49950522,0.30976364,2.8693924,0.64274955,0.62499034,2.6022758,0.8956344,0.60390985,2.5635324,0.31879386,1.0147815,0.51661885,MDD
2.580151,0.22837214,1.7133441,0.40080863,2.627143,0.8371032,0.89330673,0.2284406,0.6851308,2.6334846,0.57060355,0.3198194,2.7448082,0.46262896,0.5476034,2.619936,0.94313633,0.5609667,2.634751,0.38610157,0.99041617,0.6893849,MDD
2.558987,0.21804605,1.2382323,0.3399108,2.5633535,0.8069674,0.9351463,0.31997198,0.6268713,2.628886,0.6570843,0.2563539,2.5494015,0.4328658,0.5786328,2.6279533,0.9215126,0.6181082,2.595595,0.31147352,0.99146307,0.59978074,MDD
